,didomiVendorsConsent,page.section,page.subSection,page.name,page.language,page.category,page.subCategory,page.subSubCategory,page.template,page.position,user.status,response.statusCode,response.loadBalancer,ad.id,ad.operation,ad.typology,ad.address.municipalityId,ad.address.provinceId,ad.address.locationId,ad.address.locationLevel,ad.builtType,ad.energyCertification.type,ad.energyCertification.suffix,ad.price,ad.characteristics.roomNumber,ad.characteristics.bathNumber,ad.characteristics.hasLift,ad.characteristics.hasParking,ad.characteristics.hasGarden,ad.characteristics.hasSwimmingPool,ad.characteristics.hasTerrace,ad.characteristics.constructedArea,ad.condition.isNewDevelopment,ad.condition.isNeedsRenovating,ad.condition.isGoodCondition,ad.media.photoNumber,ad.media.videoNumber,ad.media.hasFloorPlan,ad.media.has3Dtour,ad.media.hasHomeStaging,ad.owner.type,ad.owner.commercialId,ad.owner.commercialName,ad.owner.contactPreference,ad.owner.chatIsActive,ad.origin,ad.isRecommended,ad.isSuitableForRecommended,ad.numberRecommended,ad.originTypeRecommended,ad.typeRecommended,ad.isAuction,ad.recommendationId,ad.vtRecommendationAdId,ad.vtRecommendationId,ad.isFavourite,search.operation,search.typology,search.geo.type,search.geo.locationId,search.geo.locationLevel,search.orderBy,correlation.id,correlation.session,event.id,event.type,event.name,event.action,event.role,event.user_role,event.channel,event.origin,event.outcome,event.hash,event.markup.xtPage,event.markup.name,event.markup.category,event.markup.subCategory,event.markup.subSubCategory,event.productType,event.agencyNames,event.transactionId,post.id,post.time,latitude,longitude,distrito,barrio,planta,garaje,garaje_coste,int_ext,elevator,price_per_sqm
0,,portal,detail,home,es,detail,,,detail,,2,200,web,99292075,1,1,0-EU-ES-28-07-001-079,0-EU-ES-28,0-EU-ES-28-07-001-079-03-001,8,3,inProcess,,310000.0,2.0,1.0,1,0,0,0,0,68.0,0,0,1,25,1,1,1,0,2,,engel-volkers-madrid,1,0,12,0,0,topHighlight,,,0,,,,0,1,1,OFFICIAL_ZONE,0-EU-ES-28-07-001-079-03-001,8,relevance-desc,1118a953-98c3-4bad-b236-20cf05ab2eb2,db7f66b9-9f07-4726-a0d8-311f81d1185b,,,,,,,,,,,,,,,,,[],,7a364c82-8b3f-4a3f-9a7a-bdade33bcbb6,1676397528481,40.4019345,-3.6742773,Retiro,Pacífico,5,None,0.0,exterior,yes,4558.823529411765
0,,portal,detail,home,es,detail,,,detail,,2,200,web,99292196,1,1,0-EU-ES-28-07-001-079,0-EU-ES-28,0-EU-ES-28-07-001-079-03-001,8,3,inProcess,,540000.0,3.0,2.0,1,1,0,0,0,119.0,0,0,1,27,0,1,0,0,2,,clikalia,1,0,4,0,1,,,,0,,,,0,1,1,OFFICIAL_ZONE,0-EU-ES-28-07-001-079-03-001,8,relevance-desc,032bac41-cff9-4e72-a682-7a807220004e,db7f66b9-9f07-4726-a0d8-311f81d1185b,,,,,,,,,,,,,,,,,[],,9fb5c60d-b97c-478a-90aa-bef7f066066c,1676397685577,40.4053894,-3.6716606,Retiro,Pacífico,4,Garaje incluido,0.0,exterior,yes,4537.81512605042
0,,portal,detail,home,es,detail,,,detail,,2,200,web,99292849,1,1,0-EU-ES-28-07-001-079,0-EU-ES-28,0-EU-ES-28-07-001-079-02-003,8,3,e,spainDefault,480000.0,3.0,2.0,1,0,1,0,1,120.0,0,0,1,20,0,1,0,0,1,,,3,0,111,0,1,,,,0,,,,0,1,1,OFFICIAL_ZONE,0-EU-ES-28-07-001-079-02-003,8,relevance-desc,200ee604-a256-4788-9c09-eeac7cd34fa2,e11343da-65e9-4ebd-90ea-b60b5210df63,,,,,,,,,,,,,,,,,[],,61e0c555-8c92-4a8e-a568-d2d904a96a5a,1676318053922,40.3966504,-3.70236,Arganzuela,Chopera,3,None,0.0,exterior,yes,4000.0
0,,portal,detail,home,es,detail,,,detail,,2,200,web,99293127,1,1,0-EU-ES-28-07-001-079,0-EU-ES-28,0-EU-ES-28-07-001-079-02-006,8,3,f,,430000.0,3.0,2.0,1,,,,,122.0,0,0,1,37,1,1,0,0,2,,tu-piso,1,0,11,0,1,,,,0,,,,0,1,1,OFFICIAL_ZONE,0-EU-ES-28-07-001-079-02-006,8,relevance-desc,b7a4f1da-9f87-41d7-979c-895c1362d1d6,e11343da-65e9-4ebd-90ea-b60b5210df63,,,,,,,,,,,,,,,,,[],,8f0dfe34-017b-4673-95fb-1649e176ceee,1676301214061,40.4043927,-3.6952357,Arganzuela,Palos de Moguer,2,None,0.0,exterior,yes,3524.590163934426
0,,portal,detail,home,es,detail,,,detail,,2,200,web,99296019,1,1,0-EU-ES-28-07-001-079,0-EU-ES-28,0-EU-ES-28-07-001-079-12-005,8,3,e,spainDefault,240000.0,3.0,1.0,0,0,0,0,0,80.0,0,0,1,16,0,0,0,0,1,,,1,1,1,0,1,,,,0,,,,0,1,1,OFFICIAL_ZONE,0-EU-ES-28-07-001-079-12-005,8,relevance-desc,b84c414f-46e2-4fdd-8d49-550b77d97203,e11343da-65e9-4ebd-90ea-b60b5210df63,,,,,,,,,,,,,,,,,[],,2bcc2c8d-b566-417c-8537-50c2f6d7e01b,1676319223097,40.3898942,-3.7074791,Usera,Moscardó,1,None,0.0,exterior,no,3000.0
0,,portal,detail,home,es,detail,,,detail,,2,200,web,99296860,1,1,0-EU-ES-28-07-001-079,0-EU-ES-28,0-EU-ES-28-07-001-079-03-005,8,2,inProcess,,795000.0,4.0,2.0,1,1,,,1,160.0,0,1,0,53,0,1,0,0,2,,isabel-s,1,0,11,0,0,topHighlight,,,0,,,,0,1,1,OFFICIAL_ZONE,0-EU-ES-28-07-001-079-03-005,8,relevance-desc,615229f1-ed01-4c94-9f7b-2cc1540e6767,db7f66b9-9f07-4726-a0d8-311f81d1185b,,,,,,,,,,,,,,,,,[],,583bc1cb-9c05-448f-b901-5155825af551,1676399807970,40.408036,-3.6782338,Retiro,Jerónimos,6,Garaje incluido,0.0,exterior,yes,4968.75
0,,portal,detail,home,es,detail,,,detail,,2,200,web,99299038,1,1,0-EU-ES-28-07-001-079,0-EU-ES-28,0-EU-ES-28-07-001-079-03-004,8,3,inProcess,,634000.0,3.0,2.0,1,,1,1,,80.0,0,0,1,47,0,1,0,0,2,,ercis-consultores,1,0,11,0,1,,,,0,,,,0,1,1,OFFICIAL_ZONE,0-EU-ES-28-07-001-079-03-004,8,relevance-desc,b7ae934c-4ab5-478f-af91-d6c13651dc9a,948b4ba8-7720-4b1b-b113-eb4da5fc83f6,,,,,,,,,,,,,,,,,[],,91f403ef-4382-4000-aa90-6327326fb260,1676481623357,40.4175742,-3.6710583,Retiro,Ibiza,1,None,0.0,exterior,yes,7925.0
0,,portal,detail,home,es,detail,,,detail,,2,200,web,99299586,1,1,0-EU-ES-28-07-001-079,0-EU-ES-28,0-EU-ES-28-07-001-079-03-001,8,3,inProcess,,560000.0,4.0,2.0,1,1,,,,130.0,0,0,1,31,1,0,0,0,2,,servicios-inmobiliarios-rcl,1,0,11,0,1,,,,0,,,,0,1,1,OFFICIAL_ZONE,0-EU-ES-28-07-001-079-03-001,8,relevance-desc,fabf9c7e-44f7-40ef-b81b-f7ff0bb327c5,db7f66b9-9f07-4726-a0d8-311f81d1185b,,,,,,,,,,,,,,,,,[],,704be79c-605c-4362-8394-117bede96db3,1676398473840,40.4033888,-3.6730996,Retiro,Pacífico,3,Garaje incluido,0.0,exterior,yes,4307.692307692308
0,,portal,detail,home,es,detail,,,detail,,2,200,web,99302791,1,1,0-EU-ES-28-07-001-079,0-EU-ES-28,0-EU-ES-28-07-001-079-02-001,8,3,d,,480000.0,2.0,2.0,1,,1,1,,94.0,0,0,1,50,0,1,1,0,2,,vetuca-inmobiliaria,1,1,11,0,1,,,,0,,,,0,1,1,OFFICIAL_ZONE,0-EU-ES-28-07-001-079-02-001,8,relevance-desc,da3a07ce-781e-4504-8dcf-f5a9b262382b,e11343da-65e9-4ebd-90ea-b60b5210df63,,,,,,,,,,,,,,,,,[],,b9766680-28ec-4873-a3df-feffc4c379a5,1676300639095,40.4085039,-3.7131126,Arganzuela,Imperial,1,None,0.0,exterior,yes,5106.382978723404
0,,portal,detail,home,es,detail,,,detail,,2,200,web,99305807,1,1,0-EU-ES-28-07-001-079,0-EU-ES-28,0-EU-ES-28-07-001-079-03-006,8,3,e,spainDefault,770000.0,2.0,2.0,1,0,0,0,0,117.0,0,0,1,41,2,1,1,0,2,,aproperties-mad,1,0,4,0,0,topHighlight,,,0,,,,0,1,1,OFFICIAL_ZONE,0-EU-ES-28-07-001-079-03-006,8,relevance-desc,a8e9031a-0a3f-40fb-a135-6424f2df7cac,948b4ba8-7720-4b1b-b113-eb4da5fc83f6,,,,,,,,,,,,,,,,,[],,eb4b733a-d864-4030-96d1-324c0e0a0072,1676482377586,40.4111564,-3.6719878,Retiro,Niño Jesús,0,None,0.0,exterior,unknown,6581.196581196581
0,,portal,detail,home,es,detail,,,detail,,2,200,web,99319399,1,1,0-EU-ES-28-07-001-079,0-EU-ES-28,0-EU-ES-28-07-001-079-03-005,8,3,e,,815000.0,3.0,2.0,1,1,0,0,0,154.0,0,0,1,41,0,0,0,0,2,,engel-volkers-madrid,1,0,12,0,0,topHighlight,,,0,,,,0,1,1,OFFICIAL_ZONE,0-EU-ES-28-07-001-079-03-005,8,relevance-desc,ea4b939d-cb97-46be-a286-160cf6756e96,db7f66b9-9f07-4726-a0d8-311f81d1185b,,,,,,,,,,,,,,,,,[],,5ee807dd-7f4a-44c2-92ac-2e0a03bdaefb,1676399754766,40.4066733,-3.6819753,Retiro,Jerónimos,0,None,0.0,both,unknown,5292.207792207792
0,,portal,detail,home,es,detail,,,detail,,2,200,web,99319424,1,1,0-EU-ES-28-07-001-079,0-EU-ES-28,0-EU-ES-28-07-001-079-03-002,8,3,e,,420000.0,4.0,2.0,1,,,,1,121.0,0,0,1,22,0,0,0,0,2,,vilsa,1,0,11,0,1,,,,0,,,,0,1,1,OFFICIAL_ZONE,0-EU-ES-28-07-001-079-03-002,8,relevance-desc,894d51e3-1806-4ba3-85eb-0f82d5bfbf5c,db7f66b9-9f07-4726-a0d8-311f81d1185b,,,,,,,,,,,,,,,,,[],,2f375fd9-ce0f-4be4-a242-39ed092ed605,1676398965215,40.4013615,-3.6757267,Retiro,Adelfas,5,None,0.0,exterior,yes,3471.0743801652893
0,,portal,detail,home,es,detail,,,detail,,2,200,web,99319805,1,1,0-EU-ES-28-07-001-079,0-EU-ES-28,0-EU-ES-28-07-001-079-12-001,8,3,inProcess,,150000.0,3.0,1.0,1,0,0,0,1,90.0,0,0,1,26,1,1,1,0,2,,rolma-servicios-inmobiliarios,1,1,12,0,1,,,,0,,,,0,1,1,OFFICIAL_ZONE,0-EU-ES-28-07-001-079-12-001,8,relevance-desc,72115b17-d7bd-4b91-91a9-f3422220a038,e11343da-65e9-4ebd-90ea-b60b5210df63,,,,,,,,,,,,,,,,,[],,16a82c61-acc3-4ac3-bc11-767896183a0f,1676323521267,40.3737253,-3.7093205,Usera,Orcasitas,2,None,0.0,exterior,yes,1666.6666666666667
0,,portal,detail,home,es,detail,,,detail,,2,200,web,99320780,1,1,0-EU-ES-28-07-001-079,0-EU-ES-28,0-EU-ES-28-07-001-079-12-005,8,3,e,spainDefault,360000.0,2.0,2.0,1,0,0,0,0,110.0,0,0,1,16,0,0,0,0,1,,,1,1,1,0,1,,,,0,,,,0,1,1,OFFICIAL_ZONE,0-EU-ES-28-07-001-079-12-005,8,relevance-desc,2b3d7176-4577-494f-816b-300d4fc8205d,e11343da-65e9-4ebd-90ea-b60b5210df63,,,,,,,,,,,,,,,,,[],,84ce8546-f7a7-4205-ab63-24430393271b,1676319261673,40.3892697,-3.701065,Usera,Moscardó,1,None,0.0,exterior,yes,3272.7272727272725
0,,portal,detail,home,es,detail,,,detail,,2,200,web,99323883,1,1,0-EU-ES-28-07-001-079,0-EU-ES-28,0-EU-ES-28-07-001-079-03-001,8,3,e,,450000.0,4.0,2.0,1,1,,,1,113.0,0,0,1,22,1,1,0,0,2,,p00019421,1,0,11,0,1,,,,0,,,,0,1,1,OFFICIAL_ZONE,0-EU-ES-28-07-001-079-03-001,8,relevance-desc,c77fb7ed-a355-4dd5-9294-7510b3c9bd5f,db7f66b9-9f07-4726-a0d8-311f81d1185b,,,,,,,,,,,,,,,,,[],,c3bb6e56-4f87-410b-b2bd-7e712dbddf28,1676398355097,40.403725,-3.6770646,Retiro,Pacífico,6,optional,25000.0,exterior,yes,3982.3008849557523
0,,portal,detail,home,es,detail,,,detail,,2,200,web,99326058,1,1,0-EU-ES-28-07-001-079,0-EU-ES-28,0-EU-ES-28-07-001-079-03-003,8,3,inProcess,,265000.0,3.0,1.0,0,0,,,,88.0,0,0,1,17,0,1,0,0,2,,p00018990,1,0,11,0,1,,,,0,,,,0,1,1,OFFICIAL_ZONE,0-EU-ES-28-07-001-079-03-003,8,relevance-desc,c1e56ddc-7000-4fd4-9a38-6da03fc95168,948b4ba8-7720-4b1b-b113-eb4da5fc83f6,,,,,,,,,,,,,,,,,[],,2ff8eea7-d9b3-40df-bf0c-7456e007ae81,1676484031895,40.4189755,-3.6671305,Retiro,Estrella,0,None,0.0,exterior,unknown,3011.3636363636365
0,,portal,detail,home,es,detail,,,detail,,2,200,web,99328601,1,1,0-EU-ES-28-07-001-079,0-EU-ES-28,0-EU-ES-28-07-001-079-02-003,8,2,inProcess,,449000.0,2.0,1.0,1,,,,1,56.0,0,1,0,31,0,0,1,0,2,,gilmararganzuela,1,0,11,0,1,,,,0,,,,0,1,1,OFFICIAL_ZONE,0-EU-ES-28-07-001-079-02-003,8,relevance-desc,70d4740b-0233-40e7-b101-b1e6b73dab28,e11343da-65e9-4ebd-90ea-b60b5210df63,,,,,,,,,,,,,,,,,[],,cc8c981f-58f6-4259-8f68-85b0f7eb7f91,1676303627667,40.3970118,-3.6978605,Arganzuela,Chopera,6,None,0.0,exterior,yes,8017.857142857143
0,,portal,detail,home,es,detail,,,detail,,2,200,web,99330398,1,1,0-EU-ES-28-07-001-079,0-EU-ES-28,0-EU-ES-28-07-001-079-02-006,8,3,inProcess,,310000.0,3.0,1.0,1,,,,,76.0,0,0,1,16,0,1,1,0,2,,miramadrid,1,0,11,0,1,,,,0,,,,0,1,1,OFFICIAL_ZONE,0-EU-ES-28-07-001-079-02-006,8,relevance-desc,34c77c49-5a3d-495b-8b3b-3fd8cdc6cd36,e11343da-65e9-4ebd-90ea-b60b5210df63,,,,,,,,,,,,,,,,,[],,8cb32d97-b74f-4c51-928c-32af795c566a,1676317283868,40.4049155,-3.693332,Arganzuela,Palos de Moguer,2,None,0.0,interior,yes,4078.9473684210525
0,,portal,detail,home,es,detail,,,detail,,2,200,web,99333929,1,1,0-EU-ES-28-07-001-079,0-EU-ES-28,0-EU-ES-28-07-001-079-02-006,8,3,unknown,,295000.0,3.0,1.0,1,0,0,0,0,71.0,0,0,1,10,0,0,0,0,2,,metrocuadrado-madrid,1,1,12,0,1,,,,0,,,,0,1,1,OFFICIAL_ZONE,0-EU-ES-28-07-001-079-02-006,8,relevance-desc,06baa7b1-2265-4ae4-8fe8-034e959e55ed,e11343da-65e9-4ebd-90ea-b60b5210df63,,,,,,,,,,,,,,,,,[],,1fc20f23-e0a2-42b5-b890-edd751f47059,1676303378651,40.3998652,-3.694949,Arganzuela,Palos de Moguer,1,None,0.0,exterior,yes,4154.929577464789
0,,portal,detail,home,es,detail,,,detail,,2,200,web,99339428,1,1,0-EU-ES-28-07-001-079,0-EU-ES-28,0-EU-ES-28-07-001-079-12-005,8,3,inProcess,,395000.0,3.0,2.0,1,0,0,0,0,110.0,0,0,1,19,0,1,0,0,2,,clikalia,1,0,4,0,1,,,,0,,,,0,1,1,OFFICIAL_ZONE,0-EU-ES-28-07-001-079-12-005,8,relevance-desc,7249d8ba-8d05-4033-867e-e0361d241f4d,e11343da-65e9-4ebd-90ea-b60b5210df63,,,,,,,,,,,,,,,,,[],,f9015752-a4bc-4fb1-9870-cf2076b3fde8,1676319014472,40.3899498,-3.7036643,Usera,Moscardó,3,None,0.0,exterior,yes,3590.909090909091
0,,portal,detail,home,es,detail,,,detail,,2,200,web,99340267,1,1,0-EU-ES-28-07-001-079,0-EU-ES-28,0-EU-ES-28-07-001-079-02-005,8,3,c,,335000.0,4.0,1.0,1,,,,,95.0,0,0,1,23,0,1,0,0,2,,liderfinc,1,0,11,0,1,,,,0,,,,0,1,1,OFFICIAL_ZONE,0-EU-ES-28-07-001-079-02-005,8,relevance-desc,90452dcd-7a61-42d5-bd16-a1e8c012597f,e11343da-65e9-4ebd-90ea-b60b5210df63,,,,,,,,,,,,,,,,,[],,90a4a320-90b1-426d-a7ad-5b1157a1a9c5,1676317342450,40.3955397,-3.6969128,Arganzuela,Delicias,1,None,0.0,interior,yes,3526.315789473684
0,,portal,detail,home,es,detail,,,detail,,2,200,web,99342235,1,1,0-EU-ES-28-07-001-079,0-EU-ES-28,0-EU-ES-28-07-001-079-02-003,8,3,f,,449000.0,3.0,2.0,1,1,,,1,124.0,0,0,1,26,0,0,1,0,2,,redpiso,1,0,12,0,1,,,,0,,,,0,1,1,OFFICIAL_ZONE,0-EU-ES-28-07-001-079-02-003,8,relevance-desc,774a081f-7653-466b-8bed-977549f6e0c8,e11343da-65e9-4ebd-90ea-b60b5210df63,,,,,,,,,,,,,,,,,[],,4c9795e0-2dd5-45c4-9f14-53d79ed57805,1676302398238,40.39965,-3.7005408,Arganzuela,Chopera,2,Garaje incluido,0.0,exterior,yes,3620.967741935484
0,,portal,detail,home,es,detail,,,detail,,2,200,web,99345833,1,1,0-EU-ES-28-07-001-079,0-EU-ES-28,0-EU-ES-28-07-001-079-03-004,8,3,inProcess,,599000.0,3.0,2.0,1,,,,,78.0,0,0,1,33,0,1,0,0,2,,ercis-consultores,1,0,11,0,1,,,,0,,,,0,1,1,OFFICIAL_ZONE,0-EU-ES-28-07-001-079-03-004,8,relevance-desc,d5a3f59b-dab0-409e-876a-5d2bf3544186,948b4ba8-7720-4b1b-b113-eb4da5fc83f6,,,,,,,,,,,,,,,,,[],,6efe997e-85c8-47fe-9546-388d1a397a09,1676481568825,40.4168509,-3.6717376,Retiro,Ibiza,1,None,0.0,exterior,yes,7679.48717948718
0,,portal,detail,home,es,detail,,,detail,,2,200,web,99348204,1,1,0-EU-ES-28-07-001-079,0-EU-ES-28,0-EU-ES-28-07-001-079-12-001,8,3,d,spainDefault,260000.0,4.0,2.0,1,1,0,1,0,151.0,0,0,1,38,1,1,0,0,2,,housfy,1,0,4,0,1,,,,0,,,,0,1,1,OFFICIAL_ZONE,0-EU-ES-28-07-001-079-12-001,8,relevance-desc,428d47d2-b425-4491-9ae5-3754f27cdb51,e11343da-65e9-4ebd-90ea-b60b5210df63,,,,,,,,,,,,,,,,,[],,af66921f-a6b6-4833-8564-509661072f06,1676323498939,40.3642355,-3.7111627,Usera,Orcasitas,0,None,0.0,exterior,unknown,1721.8543046357615
0,,portal,detail,home,es,detail,,,detail,,2,200,web,99348251,1,1,0-EU-ES-28-07-001-079,0-EU-ES-28,0-EU-ES-28-07-001-079-02-006,8,3,e,,349000.0,3.0,1.0,0,,,,1,80.0,0,0,1,39,1,1,0,0,2,,tu-piso,1,0,11,0,1,,,,0,,,,0,1,1,OFFICIAL_ZONE,0-EU-ES-28-07-001-079-02-006,8,relevance-desc,9ec910f9-96ee-4c2e-98cc-a43b3639ffc0,e11343da-65e9-4ebd-90ea-b60b5210df63,,,,,,,,,,,,,,,,,[],,699d8644-6b14-416d-ad55-98f5e0638afe,1676301206486,40.4002111,-3.6963618,Arganzuela,Palos de Moguer,4,None,0.0,exterior,no,4362.5
0,,portal,detail,home,es,detail,,,detail,,2,200,web,99348350,1,1,0-EU-ES-28-07-001-079,0-EU-ES-28,0-EU-ES-28-07-001-079-02-006,8,2,inProcess,,335000.0,3.0,1.0,0,,,,,73.0,0,1,0,20,0,0,0,0,2,,pyvpropiedades,1,0,11,0,1,,,,0,,,,0,1,1,OFFICIAL_ZONE,0-EU-ES-28-07-001-079-02-006,8,relevance-desc,8b7979a1-a71b-4ac1-98c8-bbee086b71b1,e11343da-65e9-4ebd-90ea-b60b5210df63,,,,,,,,,,,,,,,,,[],,67ec151c-3ed6-49b7-ba28-f37a86e612e8,1676318358934,40.4000666,-3.6875278,Arganzuela,Palos de Moguer,3,None,0.0,exterior,no,4589.041095890411
0,,portal,detail,home,es,detail,,,detail,,2,200,web,99349288,1,1,0-EU-ES-28-07-001-079,0-EU-ES-28,0-EU-ES-28-07-001-079-03-001,8,3,inProcess,,485000.0,4.0,2.0,1,,,,1,110.0,0,0,1,45,0,1,0,0,2,,click-haus,1,1,11,0,1,,,,0,,,,0,1,1,OFFICIAL_ZONE,0-EU-ES-28-07-001-079-03-001,8,relevance-desc,d2829e8f-f614-4476-ab5a-eefaac0a1fc7,db7f66b9-9f07-4726-a0d8-311f81d1185b,,,,,,,,,,,,,,,,,[],,66f6a994-f294-4970-b481-d95e5fc75eeb,1676398291259,40.4049627,-3.6753627,Retiro,Pacífico,5,None,0.0,interior,yes,4409.090909090909
0,,portal,detail,home,es,detail,,,detail,,2,200,web,99353467,1,1,0-EU-ES-28-07-001-079,0-EU-ES-28,0-EU-ES-28-07-001-079-03-001,8,3,d,,370000.0,3.0,2.0,1,0,0,0,0,78.0,0,0,1,5,1,0,0,0,2,,sam-real-estate-management,1,0,12,0,0,topHighlight,,,0,,,,0,1,1,OFFICIAL_ZONE,0-EU-ES-28-07-001-079-03-001,8,relevance-desc,5d942986-944f-4065-ab3a-ca96a1f9e77b,db7f66b9-9f07-4726-a0d8-311f81d1185b,,,,,,,,,,,,,,,,,[],,c30c5533-6d4f-4f01-a26f-f2d727cc5c69,1676397585122,40.4059817,-3.6746811,Retiro,Pacífico,0,None,0.0,exterior,unknown,4743.589743589743
0,,portal,detail,home,es,detail,,,detail,,2,200,web,99354973,1,1,0-EU-ES-28-07-001-079,0-EU-ES-28,0-EU-ES-28-07-001-079-03-002,8,3,e,,490000.0,2.0,1.0,1,1,0,1,1,75.0,0,0,1,25,1,1,1,0,2,,engel-volkers-madrid,1,0,12,0,1,,,,0,,,,0,1,1,OFFICIAL_ZONE,0-EU-ES-28-07-001-079-03-002,8,relevance-desc,a9601e6d-14ca-4458-a448-a35761af7b31,db7f66b9-9f07-4726-a0d8-311f81d1185b,,,,,,,,,,,,,,,,,[],,ff79c37f-e170-483d-8c22-8c88ff4c814e,1676398887178,40.4009454,-3.6686238,Retiro,Adelfas,0,None,0.0,exterior,unknown,6533.333333333333
0,,portal,detail,home,es,detail,,,detail,,2,200,web,99355767,1,1,0-EU-ES-28-07-001-079,0-EU-ES-28,0-EU-ES-28-07-001-079-03-002,8,3,exempt,,375000.0,2.0,2.0,1,0,0,0,0,77.0,0,0,1,21,0,1,0,0,2,,engel-volkers-madrid,1,0,12,0,0,topHighlight,,,0,,,,0,1,1,OFFICIAL_ZONE,0-EU-ES-28-07-001-079-03-002,8,relevance-desc,3cdd6e1d-57d2-4f9c-9a55-1733b12f5abc,db7f66b9-9f07-4726-a0d8-311f81d1185b,,,,,,,,,,,,,,,,,[],,4ec2e1d4-74c3-4257-97e3-4e37e391852e,1676398857417,40.3996356,-3.6707493,Retiro,Adelfas,0,None,0.0,exterior,unknown,4870.12987012987
0,,portal,detail,home,es,detail,,,detail,,2,200,web,99356296,1,1,0-EU-ES-28-07-001-079,0-EU-ES-28,0-EU-ES-28-07-001-079-02-005,8,3,inProcess,,127000.0,0.0,1.0,0,,,,,30.0,0,0,1,15,0,0,0,0,2,,rj-home-invest,1,1,11,0,1,,,,0,,,,0,1,1,OFFICIAL_ZONE,0-EU-ES-28-07-001-079-02-005,8,relevance-desc,0af613ef-5dcf-4541-b710-9d174264d102,e11343da-65e9-4ebd-90ea-b60b5210df63,,,,,,,,,,,,,,,,,[],,187142b8-e7d6-4d19-9e1b-a64f0a40a7de,1676318668854,40.4016263,-3.6898479,Arganzuela,Delicias,2,None,0.0,interior,no,4233.333333333333
0,,portal,detail,home,es,detail,,,detail,,2,200,web,99356873,1,1,0-EU-ES-28-07-001-079,0-EU-ES-28,0-EU-ES-28-07-001-079-03-001,8,3,inProcess,,500000.0,2.0,2.0,1,,,,,97.0,0,0,1,16,0,0,0,0,2,,encinas-quinzano,1,0,11,0,1,,,,0,,,,0,1,1,OFFICIAL_ZONE,0-EU-ES-28-07-001-079-03-001,8,relevance-desc,cb876975-a7aa-434d-b049-ce239c7421da,db7f66b9-9f07-4726-a0d8-311f81d1185b,,,,,,,,,,,,,,,,,[],,0477e050-0a25-42c0-afff-e60ce5be1ced,1676398645934,40.4060677,-3.6754163,Retiro,Pacífico,3,None,0.0,exterior,yes,5154.639175257732
0,,portal,detail,home,es,detail,,,detail,,2,200,web,99357857,1,1,0-EU-ES-28-07-001-079,0-EU-ES-28,0-EU-ES-28-07-001-079-03-001,8,3,inProcess,,335000.0,1.0,1.0,1,,,,,64.0,0,0,1,10,0,0,0,0,2,,encinas-quinzano,1,0,11,0,1,,,,0,,,,0,1,1,OFFICIAL_ZONE,0-EU-ES-28-07-001-079-03-001,8,relevance-desc,78304a30-2c5e-4620-9407-0ab8ec92e233,db7f66b9-9f07-4726-a0d8-311f81d1185b,,,,,,,,,,,,,,,,,[],,220ce1b3-04a3-461b-98b7-5adb0974dd67,1676398698275,40.4046879,-3.6758552,Retiro,Pacífico,3,None,0.0,exterior,yes,5234.375
0,,portal,detail,home,es,detail,,,detail,,2,200,web,99359172,1,1,0-EU-ES-28-07-001-079,0-EU-ES-28,0-EU-ES-28-07-001-079-02-005,8,3,inProcess,,236000.0,1.0,1.0,1,,,,,54.0,0,0,1,14,0,1,0,0,2,,nc-gestion-inmobiliaria,1,0,11,0,1,,,,0,,,,0,1,1,OFFICIAL_ZONE,0-EU-ES-28-07-001-079-02-005,8,relevance-desc,638f03df-b172-4a6e-8c02-9a6589aa5ed5,e11343da-65e9-4ebd-90ea-b60b5210df63,,,,,,,,,,,,,,,,,[],,526311cf-b190-4645-9054-6e7bb51cb07c,1676317122101,40.3958057,-3.6933351,Arganzuela,Delicias,1,None,0.0,exterior,yes,4370.37037037037
0,,portal,detail,home,es,detail,,,detail,,2,200,web,99359304,1,1,0-EU-ES-28-07-001-079,0-EU-ES-28,0-EU-ES-28-07-001-079-03-006,8,3,c,,800000.0,4.0,3.0,1,,1,,,140.0,0,0,1,41,1,1,0,0,2,,doctor-house,1,1,11,0,1,,,,0,,,,0,1,1,OFFICIAL_ZONE,0-EU-ES-28-07-001-079-03-006,8,relevance-desc,9e2260ad-e366-4335-bf6c-39bff9921ee0,948b4ba8-7720-4b1b-b113-eb4da5fc83f6,,,,,,,,,,,,,,,,,[],,40913d92-1c3b-4134-80fa-181d28f260e3,1676482558053,40.4080882,-3.6769636,Retiro,Niño Jesús,0,None,0.0,both,unknown,5714.285714285715
0,,portal,detail,home,es,detail,,,detail,,2,200,web,99366684,1,1,0-EU-ES-28-07-001-079,0-EU-ES-28,0-EU-ES-28-07-001-079-12-006,8,3,d,,155000.0,1.0,1.0,1,,,,,60.0,0,0,1,42,0,0,0,0,2,,toralia,1,1,11,0,1,,,,0,,,,0,1,1,OFFICIAL_ZONE,0-EU-ES-28-07-001-079-12-006,8,relevance-desc,35df7ef9-09ca-4878-8645-d6fc19bb8d27,e11343da-65e9-4ebd-90ea-b60b5210df63,,,,,,,,,,,,,,,,,[],,ecc99350-fdbc-4c51-a245-283382923b6a,1676323274594,40.3823274,-3.7135579,Usera,Zofío,2,None,0.0,exterior,yes,2583.3333333333335
